6885	539	539	487	487	320	320	76	76	79	79	-28	-28	-240	-240	-556	-556	-381	-381	-48	-48	175	175	-1	-1	79	79	280	280	176	176	-73	-73	-216	-216	139	139	244	244	240	240	120	120	-145	-145	-297	-297	-292	-292	-504	-504	-584	-584	-264	-264	-273	-273	-393	-393	-713	-713	-745	-745	-912	-912	-632	-632	-137	-137	64	64	-129	-129	-417	-417	-668	-668	-872	-872	-736	-736	-940	-940	-1157	-1157	-1181	-1181	-1357	-1357	-1044	-1044	-604	-604	-640	-640	-625	-625	-596	-596	-869	-869	-1256	-1256	-1440	-1440	-1212	-1212	-248	-248	103	103	-153	-153	-348	-348	-285	-285	-188	-188	-216	-216	-341	-341	-880	-880	-1057	-1057	-1269	-1269	-1257	-1257	-1533	-1533	-1768	-1768	-1253	-1253	-564	-564	-53	-53	-9	-9	-173	-173	-344	-344	-276	-276	96	96	-128	-128	-448	-448	-404	-404	-509	-509	-232	-232	-197	-197	-133	-133	-613	-613	-585	-585	79	79	152	152	-132	-132	-413	-413	-673	-673	-520	-520	-297	-297	-209	-209	-188	-188	-77	-77	-201	-201	-388	-388	-581	-581	-585	-585	-525	-525	-864	-864	-936	-936	-845	-845	-1020	-1020	-845	-845	-973	-973	-976	-976	-1065	-1065	-901	-901	-697	-697	-472	-472	-556	-556	-769	-769	-1092	-1092	-1204	-1204	-809	-809	-465	-465	-228	-228	-9	-9	-256	-256	-641	-641	-1120	-1120	-1149	-1149	-1064	-1064	-797	-797	-813	-813	-860	-860	-733	-733	-941	-941	-1133	-1133	-997	-997	-1164	-1164	-1428	-1428	-1461	-1461	-1244	-1244	-1281	-1281	-1256	-1256	-1345	-1345	-1500	-1500	-1613	-1613	-1765	-1765	-1861	-1861	-1972	-1972	-2125	-2125	-2221	-2221	-2229	-2229	-2189	-2189	-2288	-2288	-2508	-2508	-2681	-2681	-2317	-2317	-2125	-2125	-1945	-1945	-1872	-1872	-1945	-1945	-2125	-2125	-2049	-2049	-2152	-2152	-2380	-2380	-2216	-2216	-1813	-1813	-1316	-1316	-1253	-1253	-1437	-1437	-1784	-1784	-1597	-1597	-1048	-1048	-913	-913	-849	-849	-537	-537	-184	-184	-176	-176	-261	-261	-369	-369	-73	-73	208	208	247	247	152	152	144	144	287	287	387	387	263	263	267	267	644	644	1044	1044	1199	1199	1328	1328	1520	1520	1708	1708	1663	1663	2067	2067	2276	2276	2051	2051	1859	1859	2164	2164	2152	2152	1963	1963	2223	2223	2515	2515	2572	2572	2687	2687	2744	2744	2631	2631	2492	2492	2792	2792	2796	2796	2743	2743	3059	3059	3232	3232	2915	2915	2572	2572	2424	2424	2296	2296	2472	2472	2728	2728	2872	2872	3036	3036	2931	2931	2956	2956	2996	2996	3196	3196	3263	3263	3232	3232	3015	3015	2724	2724	2284	2284	1943	1943	1563	1563	1707	1707	1923	1923	1927	1927	1927	1927	2067	2067	1983	1983	1720	1720	1616	1616	1391	1391	1244	1244	1327	1327	1264	1264	1352	1352	1588	1588	1512	1512	1079	1079	792	792	432	432	199	199	147	147	220	220	299	299	208	208	
35.30
-0.72	-0.83	0.53	31.49	-11.19	11.98
-0.28	-0.68	-0.20	26.89	23.42	11.89
0.18	-0.43	-0.63	16.74	72.46	9.17
0.43	-0.08	-0.33	3.30	110.90	4.59
0.55	0.29	0.52	-10.59	117.31	-1.64
0.50	0.66	1.33	-22.09	88.76	-8.02
0.47	0.90	1.76	-29.51	39.13	-13.26
0.45	0.89	1.77	-31.95	-10.12	-17.32
0.30	0.68	1.71	-28.59	-47.48	-18.33
0.10	0.27	1.82	-19.32	-75.86	-15.87
-0.23	-0.17	1.78	-5.71	-92.18	-10.51
-0.46	-0.52	1.60	10.86	-90.50	-2.77
-0.59	-0.73	1.29	23.06	-69.97	3.55
-0.71	-0.75	0.89	30.05	-36.99	8.48
-0.62	-0.69	0.53	30.62	-3.39	11.09
-0.34	-0.53	0.05	25.21	29.31	11.90
0.11	-0.27	-0.42	14.89	66.06	10.57
0.52	0.09	-0.46	1.44	102.24	6.57
0.66	0.51	0.19	-12.16	118.73	0.57
0.53	0.89	1.27	-23.32	94.41	-5.65
0.32	1.09	1.99	-30.06	34.63	-10.59
0.30	1.02	1.91	-31.32	-26.31	-13.53
0.38	0.72	1.49	-26.21	-61.22	-13.26
0.24	0.25	1.39	-15.00	-71.65	-9.59
-0.19	-0.23	1.72	0.28	-75.88	-3.24
-0.62	-0.57	2.03	16.10	-85.44	4.41
-0.82	-0.73	1.63	28.16	-84.56	10.99
-0.68	-0.77	0.71	33.99	-52.34	14.71
-0.40	-0.72	0.06	33.47	2.61	16.09
-0.26	-0.61	-0.06	27.65	50.47	16.57
-0.02	-0.50	0.04	17.30	76.44	14.86
0.35	-0.22	0.01	4.37	89.21	11.20
0.74	0.19	0.07	-9.19	98.99	5.44
0.78	0.63	0.68	-21.55	95.04	-1.82
0.45	0.93	1.70	-31.08	48.21	-9.09
0.22	0.92	2.22	-33.03	-21.47	-13.91
0.14	0.66	2.17	-28.10	-77.45	-14.66
0.20	0.19	1.55	-17.17	-94.92	-12.05
-0.01	-0.29	1.24	-2.84	-83.40	-6.94
-0.49	-0.63	1.49	11.79	-71.62	-0.86
-0.88	-0.78	1.72	23.76	-69.04	4.74
-0.91	-0.76	1.23	30.39	-54.47	8.59
-0.57	-0.68	0.30	30.51	-12.56	10.07
-0.22	-0.54	-0.41	24.22	43.92	9.49
0.07	-0.35	-0.52	13.39	90.21	6.77
0.32	-0.05	-0.10	0.58	110.56	2.65
0.55	0.35	0.51	-11.75	105.65	-2.25
0.64	0.73	1.06	-22.12	81.83	-7.53
0.56	0.97	1.53	-28.88	40.72	-12.74
0.46	0.95	1.88	-30.48	-9.79	-16.28
0.27	0.71	1.96	-25.46	-57.13	-15.15
0.13	0.22	1.84	-14.56	-88.52	-10.81
-0.10	-0.25	1.61	-0.27	-95.85	-4.60
-0.41	-0.55	1.49	14.05	-85.50	2.28
-0.66	-0.68	1.45	24.89	-67.98	8.22
-0.86	-0.68	1.13	30.17	-45.27	12.27
-0.67	-0.66	0.56	29.32	-12.21	13.28
-0.30	-0.54	-0.14	21.91	40.72	12.33
