3855	467	467	-356	-356	-360	-360	348	348	927	927	203	203	-312	-312	856	856	-248	-248	92	92	168	168	-1344	-1344	-637	-637	111	111	-17	-17	-1076	-1076	380	380	-489	-489	-536	-536	196	196	-216	-216	-385	-385	-1220	-1220	1223	1223	-68	-68	-721	-721	-332	-332	-377	-377	188	188	-37	-37	-376	-376	-912	-912	-229	-229	1631	1631	-564	-564	-1772	-1772	1063	1063	-281	-281	-705	-705	1500	1500	-504	-504	-152	-152	-4	-4	-776	-776	-1500	-1500	1195	1195	-429	-429	-696	-696	1284	1284	-1189	-1189	-977	-977	148	148	1107	1107	-384	-384	-1604	-1604	-888	-888	491	491	-517	-517	284	284	144	144	-976	-976	8	8	-232	-232	-80	-80	-257	-257	-612	-612	652	652	132	132	-305	-305	-1073	-1073	-220	-220	-889	-889	1480	1480	-561	-561	-1012	-1012	975	975	-1044	-1044	795	795	-1356	-1356	-376	-376	335	335	-748	-748	743	743	-560	-560	847	847	708	708	-992	-992	-997	-997	535	535	856	856	384	384	-272	-272	340	340	-204	-204	904	904	895	895	1000	1000	-649	-649	111	111	735	735	692	692	1296	1296	1131	1131	-1001	-1001	1043	1043	-620	-620	1367	1367	647	647	-64	-64	431	431	148	148	1579	1579	-252	-252	-905	-905	515	515	1067	1067	-208	-208	-840	-840	1320	1320	796	796	372	372	343	343	139	139	-841	-841	708	708	1459	1459	528	528	555	555	683	683	-117	-117	651	651	-276	-276	-269	-269	656	656	-80	-80	632	632	1167	1167	-725	-725	1360	1360	420	420	-56	-56	836	836	-345	-345	227	227	1224	1224	-268	-268	-788	-788	-144	-144	363	363	-352	-352	123	123	415	415	-609	-609	-1021	-1021	20	20	-529	-529	-160	-160	344	344	-833	-833	-336	-336	-116	-116	-68	-68	59	59	-505	-505	-1112	-1112	-80	-80	-108	-108	-821	-821	-1208	-1208	-869	-869	535	535	-113	-113	-1484	-1484	-476	-476	507	507	-764	-764	-1233	-1233	27	27	-577	-577	-521	-521	19	19	-425	-425	-137	-137	-1245	-1245	-745	-745	568	568	-897	-897	-397	-397	-841	-841	-348	-348	-40	-40	-505	-505	-1276	-1276	-293	-293	-16	-16	444	444	-660	-660	-952	-952	-208	-208	-112	-112	551	551	-184	-184	-2277	-2277	-673	-673	1071	1071	79	79	-1488	-1488	164	164	-57	-57	-984	-984	-376	-376	216	216	-185	-185	-905	-905	1059	1059	460	460	-568	-568	-557	-557	316	316	283	283	-829	-829	-481	-481	248	248	503	503	347	347	223	223	-508	-508	-792	-792	-220	-220	655	655	411	411	-241	-241	-949	-949	47	47	239	239	-429	-429	567	567	-725	-725	-301	-301	59	59	407	407	68	68	76	76	-188	-188	-229	-229	431	431	-1220	-1220	100	100	423	423	168	168	
34.33
0.19	0.22	0.95	-8.64	10.93	-34.98
0.21	0.31	1.03	-8.24	8.51	-33.46
0.25	0.39	1.05	-7.37	5.93	-30.47
0.29	0.44	1.03	-5.93	4.95	-25.60
0.29	0.47	1.04	-4.32	4.31	-19.86
0.27	0.49	1.10	-2.45	1.27	-13.34
0.24	0.48	1.14	-0.44	-2.67	-6.24
0.21	0.46	1.12	1.49	-4.76	1.04
0.20	0.42	1.09	3.10	-4.35	8.40
0.13	0.36	1.10	4.52	-3.55	15.24
0.05	0.28	1.18	5.71	-5.80	21.57
-0.04	0.18	1.19	6.86	-9.98	26.96
-0.07	0.07	1.08	7.50	-11.39	30.99
-0.06	-0.03	0.97	7.70	-8.36	33.66
-0.11	-0.12	0.96	7.76	-4.44	34.98
-0.21	-0.20	1.04	7.47	-3.91	34.73
-0.26	-0.28	1.12	6.94	-6.82	32.96
-0.27	-0.36	1.06	6.19	-8.10	29.92
-0.24	-0.42	0.94	5.45	-5.17	25.73
-0.23	-0.46	0.90	4.58	-1.25	20.43
-0.25	-0.48	0.94	3.50	0.57	14.08
-0.26	-0.49	1.00	1.93	-0.55	7.12
-0.21	-0.46	0.97	0.29	-1.63	-0.26
-0.15	-0.43	0.85	-1.66	1.16	-7.59
-0.09	-0.38	0.77	-3.81	6.84	-15.40
-0.05	-0.32	0.83	-5.22	9.41	-21.68
-0.04	-0.22	0.92	-6.27	8.52	-26.79
0.01	-0.13	0.99	-7.35	6.13	-30.82
0.07	-0.02	0.94	-8.16	6.16	-33.71
0.14	0.08	0.87	-8.68	9.01	-35.36
0.19	0.17	0.88	-8.88	10.89	-35.36
0.21	0.27	0.96	-8.53	9.06	-33.65
0.23	0.35	1.04	-7.83	5.45	-30.55
0.26	0.42	1.04	-6.67	3.19	-26.50
0.28	0.47	1.00	-5.19	3.42	-21.34
0.28	0.50	1.02	-3.35	3.41	-15.10
0.25	0.50	1.10	-1.43	0.86	-8.12
0.20	0.48	1.16	0.69	-3.13	-0.85
0.17	0.43	1.14	2.87	-5.05	6.54
0.17	0.38	1.10	4.69	-4.39	13.65
0.11	0.30	1.10	6.10	-4.10	20.12
0.03	0.21	1.15	7.24	-6.67	25.62
-0.05	0.13	1.14	7.97	-10.06	29.71
-0.07	0.02	1.07	8.02	-9.89	32.69
-0.09	-0.08	0.99	7.79	-6.17	34.37
-0.13	-0.19	1.01	7.56	-3.89	34.70
-0.22	-0.28	1.09	7.29	-5.74	33.50
-0.28	-0.35	1.12	6.60	-9.00	30.76
-0.27	-0.41	1.02	5.44	-8.23	26.25
-0.22	-0.45	0.88	4.23	-2.97	20.98
-0.22	-0.48	0.86	2.81	1.16	14.96
-0.24	-0.50	0.94	1.32	0.95	8.12
-0.27	-0.47	0.97	-0.25	-0.94	1.01
-0.21	-0.44	0.91	-1.89	0.20	-6.27
-0.14	-0.37	0.82	-3.46	4.75	-13.42
-0.10	-0.32	0.80	-5.08	8.54	-20.17
-0.06	-0.25	0.86	-6.35	8.89	-25.79
-0.01	-0.17	0.93	-6.88	7.90	-30.03
0.05	-0.07	0.93	-7.28	8.49	-33.24
0.13	0.04	0.89	-7.84	10.42	-35.14
0.17	0.15	0.89	-8.27	10.93	-35.56
0.19	0.25	0.97	-8.27	8.23	-34.56
0.23	0.33	1.01	-7.71	5.47	-31.83
0.28	0.39	1.00	-6.56	5.07	-27.97
0.32	0.44	1.02	-5.13	5.33	-22.95
0.29	0.47	1.08	-3.61	3.68	-16.69
0.24	0.48	1.14	-1.80	-1.08	-9.82
0.22	0.48	1.15	-0.01	-5.39	-2.43
0.19	0.45	1.09	1.56	-5.75	4.86
0.19	0.41	1.03	3.41	-3.40	12.83
0.13	0.35	1.07	4.92	-2.91	19.21
0.04	0.27	1.16	6.28	-5.71	24.87
-0.04	0.16	1.20	7.33	-9.40	29.36
-0.08	0.06	1.13	7.84	-10.04	32.46
-0.10	-0.04	1.01	7.93	-6.99	34.34
-0.12	-0.13	0.96	7.76	-4.03	34.50
-0.16	-0.22	1.04	7.50	-4.13	33.28
-0.22	-0.31	1.09	7.12	-6.24	30.78
