3740	-1192	-1192	-952	-952	-664	-664	-1041	-1041	-1268	-1268	-1553	-1553	-1372	-1372	-1064	-1064	-1392	-1392	-1181	-1181	-1229	-1229	-1080	-1080	-784	-784	-896	-896	-1108	-1108	-1237	-1237	-1493	-1493	-1476	-1476	-1309	-1309	-772	-772	-68	-68	312	312	420	420	227	227	-372	-372	-889	-889	-1101	-1101	-1269	-1269	-1112	-1112	-732	-732	-576	-576	-269	-269	-53	-53	-16	-16	123	123	67	67	180	180	203	203	-9	-9	-337	-337	-240	-240	120	120	291	291	184	184	-101	-101	-125	-125	-168	-168	271	271	443	443	484	484	315	315	-53	-53	-420	-420	-108	-108	743	743	944	944	416	416	-396	-396	-728	-728	-837	-837	-528	-528	-45	-45	124	124	-12	-12	24	24	-41	-41	-149	-149	-68	-68	51	51	347	347	392	392	284	284	239	239	423	423	911	911	1148	1148	840	840	399	399	255	255	323	323	136	136	323	323	499	499	676	676	651	651	680	680	796	796	896	896	759	759	688	688	844	844	607	607	443	443	372	372	503	503	659	659	491	491	-49	-49	-620	-620	-700	-700	-689	-689	-637	-637	-488	-488	-260	-260	111	111	19	19	20	20	16	16	-69	-69	-89	-89	-368	-368	-265	-265	3	3	171	171	-84	-84	-157	-157	-105	-105	-69	-69	-132	-132	-29	-29	175	175	723	723	1163	1163	1435	1435	1431	1431	1108	1108	844	844	544	544	492	492	844	844	951	951	824	824	960	960	1064	1064	1176	1176	1267	1267	1063	1063	967	967	1031	1031	1023	1023	1132	1132	1271	1271	1507	1507	1991	1991	2548	2548	2403	2403	1883	1883	1344	1344	1331	1331	1956	1956	1899	1899	1788	1788	1775	1775	1604	1604	1679	1679	1640	1640	1452	1452	1488	1488	1496	1496	1347	1347	1680	1680	1407	1407	1084	1084	1119	1119	1199	1199	983	983	595	595	704	704	944	944	1019	1019	888	888	735	735	463	463	491	491	352	352	4	4	-112	-112	44	44	367	367	592	592	391	391	140	140	-225	-225	-420	-420	-141	-141	-329	-329	-604	-604	-520	-520	-301	-301	111	111	103	103	-45	-45	83	83	-128	-128	-549	-549	-612	-612	-468	-468	-248	-248	-165	-165	-437	-437	-564	-564	-644	-644	-577	-577	-520	-520	-541	-541	-388	-388	44	44	303	303	47	47	-144	-144	-320	-320	-400	-400	-396	-396	-309	-309	-672	-672	-992	-992	-693	-693	76	76	4	4	-41	-41	196	196	-45	-45	-176	-176	15	15	188	188	3	3	-9	-9	-80	-80	-453	-453	-776	-776	-956	-956	-840	-840	-1004	-1004	-1037	-1037	-1205	-1205	-1209	-1209	-1092	-1092	-697	-697	-229	-229	-4	-4	60	60	-73	-73	-304	-304	-576	-576	-1052	-1052	-1321	-1321	-1629	-1629	-1532	-1532	-1537	-1537	-1428	-1428	
34.90
-0.58	-0.36	1.19	12.81	-66.40	3.72
-0.63	-0.39	0.84	15.74	-22.94	5.70
-0.64	-0.41	0.88	15.77	12.99	6.47
-0.62	-0.34	0.90	12.69	33.47	6.59
-0.24	-0.31	0.52	6.87	51.66	5.14
0.36	-0.23	-0.18	-0.64	81.14	2.95
0.83	-0.12	-0.39	-7.37	107.40	-0.08
0.90	0.07	0.38	-12.24	97.08	-2.45
0.56	0.32	1.53	-14.98	41.70	-4.22
0.35	0.48	2.10	-15.76	-27.52	-5.78
0.31	0.55	1.74	-14.34	-69.58	-6.76
0.30	0.43	1.18	-10.43	-75.55	-7.24
-0.02	0.23	1.16	-4.08	-69.12	-5.44
-0.57	0.04	1.68	3.79	-74.42	-2.14
-0.95	-0.12	1.91	11.19	-77.32	0.73
-0.94	-0.20	1.26	14.66	-47.82	2.11
-0.59	-0.26	0.38	14.99	9.64	2.30
-0.34	-0.29	-0.03	12.92	63.05	2.70
-0.19	-0.30	0.24	9.10	83.87	3.29
0.06	-0.28	0.52	4.05	81.60	3.03
0.51	-0.18	0.33	-1.68	81.86	1.28
0.95	0.04	0.23	-6.99	83.12	-1.23
0.95	0.36	0.79	-11.16	57.52	-2.83
0.55	0.52	1.78	-13.24	-4.04	-3.76
0.17	0.52	2.21	-12.61	-71.61	-3.49
0.14	0.34	1.83	-8.82	-100.89	-1.87
0.15	0.09	1.05	-2.57	-84.57	1.00
-0.17	-0.15	0.97	4.21	-60.53	4.16
-0.72	-0.28	1.60	10.11	-55.30	6.39
-1.08	-0.29	1.86	13.53	-51.85	7.44
-0.85	-0.27	1.21	13.79	-20.66	7.15
-0.37	-0.28	0.13	10.96	38.12	5.95
0.02	-0.34	-0.41	6.17	89.95	4.02
0.20	-0.36	-0.09	1.22	104.42	2.11
0.38	-0.24	0.50	-3.60	84.70	0.51
0.61	0.02	0.80	-7.62	59.90	-1.81
0.79	0.28	0.94	-11.08	33.26	-4.68
0.65	0.50	1.22	-13.10	-3.17	-7.64
0.32	0.55	1.66	-12.41	-50.08	-8.14
0.02	0.41	1.93	-7.97	-88.50	-6.40
-0.16	0.14	1.69	-1.21	-96.30	-3.06
-0.33	-0.14	1.25	5.63	-76.33	-0.01
-0.54	-0.29	1.14	10.82	-48.07	2.19
-0.79	-0.32	1.24	13.77	-24.28	4.27
-0.86	-0.31	1.19	14.00	-1.56	5.00
-0.55	-0.37	0.72	11.37	33.02	4.89
-0.09	-0.38	0.04	6.56	75.06	4.02
0.39	-0.35	-0.20	0.93	102.73	2.48
0.59	-0.21	0.12	-4.89	99.83	0.77
0.65	0.02	0.75	-9.91	66.79	-1.67
0.70	0.29	1.27	-13.51	23.18	-4.27
0.63	0.53	1.39	-15.45	-14.16	-6.82
