7062	-260	-260	-324	-324	-392	-392	-425	-425	-433	-433	-392	-392	-352	-352	-313	-313	-253	-253	-237	-237	-180	-180	-173	-173	-209	-209	-297	-297	-301	-301	-269	-269	-284	-284	-337	-337	-401	-401	-452	-452	-488	-488	-481	-481	-449	-449	-408	-408	-373	-373	-336	-336	-364	-364	-340	-340	-273	-273	-237	-237	-189	-189	-204	-204	-265	-265	-280	-280	-361	-361	-497	-497	-492	-492	-448	-448	-428	-428	-377	-377	-413	-413	-437	-437	-432	-432	-500	-500	-489	-489	-461	-461	-497	-497	-476	-476	-461	-461	-493	-493	-472	-472	-552	-552	-625	-625	-596	-596	-604	-604	-633	-633	-636	-636	-704	-704	-736	-736	-725	-725	-696	-696	-633	-633	-612	-612	-612	-612	-628	-628	-673	-673	-680	-680	-633	-633	-680	-680	-716	-716	-721	-721	-748	-748	-780	-780	-833	-833	-908	-908	-949	-949	-961	-961	-872	-872	-769	-769	-745	-745	-764	-764	-752	-752	-700	-700	-629	-629	-585	-585	-637	-637	-761	-761	-796	-796	-777	-777	-773	-773	-792	-792	-792	-792	-773	-773	-669	-669	-637	-637	-612	-612	-577	-577	-580	-580	-517	-517	-493	-493	-504	-504	-488	-488	-473	-473	-472	-472	-496	-496	-536	-536	-561	-561	-524	-524	-437	-437	-364	-364	-329	-329	-328	-328	-317	-317	-280	-280	-237	-237	-168	-168	-89	-89	-36	-36	-33	-33	-33	-33	3	3	67	67	128	128	167	167	216	216	231	231	164	164	68	68	67	67	119	119	180	180	223	223	320	320	375	375	456	456	475	475	463	463	456	456	467	467	456	456	460	460	444	444	416	416	388	388	327	327	324	324	300	300	224	224	195	195	168	168	192	192	284	284	363	363	375	375	363	363	276	276	247	247	263	263	223	223	192	192	180	180	184	184	227	227	212	212	104	104	43	43	-8	-8	8	8	-24	-24	-85	-85	-108	-108	-132	-132	-132	-132	-49	-49	-4	-4	0	0	11	11	-29	-29	-1	-1	56	56	-1	-1	-49	-49	-40	-40	-76	-76	-53	-53	-21	-21	-73	-73	-113	-113	-200	-200	-277	-277	-268	-268	-217	-217	-185	-185	-141	-141	-173	-173	-213	-213	-220	-220	-304	-304	-364	-364	-344	-344	-349	-349	-332	-332	-252	-252	-249	-249	-353	-353	-496	-496	-665	-665	-585	-585	-441	-441	-341	-341	-237	-237	-153	-153	-109	-109	-88	-88	-32	-32	28	28	-57	-57	-188	-188	-145	-145	-57	-57	-8	-8	-44	-44	-196	-196	-337	-337	-237	-237	-68	-68	3	3	8	8	-172	-172	-281	-281	-212	-212	-220	-220	-249	-249	-264	-264	-312	-312	-281	-281	-253	-253	-180	-180	-64	-64	-65	-65	-153	-153	-177	-177	-201	-201	-181	-181	-24	-24	104	104	184	184	248	248	92	92	-164	-164	
35.55
0.29	-0.32	0.77	-10.20	17.72	-45.02
0.39	-0.19	0.79	-11.24	13.21	-47.60
0.54	-0.05	0.76	-11.87	11.33	-49.00
0.66	0.13	0.73	-12.20	14.02	-49.14
0.71	0.32	0.79	-12.43	16.62	-47.93
0.70	0.50	0.90	-12.25	14.75	-45.22
0.68	0.66	0.95	-11.58	9.78	-40.65
0.71	0.77	0.91	-10.60	6.54	-34.64
0.72	0.85	0.89	-9.10	7.06	-27.13
0.66	0.89	1.00	-6.75	7.30	-18.29
0.55	0.92	1.19	-4.05	2.62	-8.84
0.42	0.94	1.30	-1.32	-5.19	0.86
0.35	0.92	1.24	1.34	-9.98	10.34
0.29	0.86	1.15	3.70	-9.22	19.10
0.17	0.76	1.17	5.61	-7.54	27.27
-0.00	0.64	1.30	7.06	-10.19	34.63
-0.13	0.51	1.37	8.50	-15.74	40.62
-0.19	0.39	1.29	9.46	-17.66	44.91
-0.23	0.27	1.18	9.78	-13.48	47.29
-0.34	0.15	1.20	9.96	-8.91	48.63
-0.50	0.00	1.35	10.22	-11.11	48.83
-0.65	-0.16	1.41	10.59	-18.77	47.76
-0.71	-0.33	1.30	10.70	-24.57	44.80
-0.68	-0.51	1.11	10.54	-21.45	41.03
-0.69	-0.66	1.02	10.42	-14.35	36.14
-0.74	-0.77	1.09	10.07	-11.03	30.26
-0.78	-0.85	1.13	8.91	-12.12	23.47
-0.72	-0.91	0.98	7.31	-10.71	15.58
-0.60	-0.96	0.70	5.02	-2.25	7.00
-0.46	-0.97	0.55	2.35	9.46	-1.72
-0.38	-0.95	0.63	-0.30	16.25	-10.10
-0.31	-0.87	0.79	-2.62	16.16	-18.32
-0.18	-0.76	0.85	-4.72	14.49	-26.29
0.00	-0.63	0.78	-6.74	16.48	-33.64
0.16	-0.49	0.69	-8.75	20.04	-39.77
0.26	-0.37	0.73	-10.28	19.72	-44.45
0.34	-0.26	0.81	-11.33	14.62	-47.52
0.46	-0.11	0.80	-11.88	10.66	-49.17
0.63	0.06	0.73	-12.26	12.31	-49.75
0.72	0.26	0.73	-12.39	17.10	-48.94
0.72	0.45	0.84	-12.28	17.75	-46.62
0.69	0.61	0.98	-11.94	12.02	-42.50
0.68	0.73	0.97	-11.09	5.85	-36.64
0.71	0.81	0.87	-9.46	4.88	-29.25
0.71	0.88	0.88	-7.21	7.12	-20.80
0.61	0.93	1.07	-4.37	4.57	-10.26
0.46	0.95	1.29	-1.75	-3.72	-0.47
0.35	0.95	1.33	1.03	-10.76	9.04
0.30	0.90	1.19	3.38	-11.00	18.13
0.23	0.80	1.12	5.22	-7.55	26.51
0.08	0.68	1.22	6.91	-7.77	34.07
-0.09	0.56	1.37	8.36	-13.51	40.37
-0.18	0.43	1.38	9.45	-18.09	44.87
-0.21	0.31	1.24	9.98	-14.99	47.53
-0.26	0.19	1.16	10.39	-8.50	49.01
-0.42	0.06	1.27	10.47	-8.36	49.12
-0.60	-0.11	1.42	10.54	-16.70	47.93
-0.71	-0.28	1.40	10.76	-25.37	45.88
-0.71	-0.45	1.19	10.80	-25.31	42.48
-0.68	-0.61	0.98	10.47	-17.40	37.71
-0.71	-0.73	1.01	9.92	-11.14	31.85
-0.77	-0.82	1.13	8.96	-11.35	25.16
-0.79	-0.89	1.10	7.34	-12.38	17.47
-0.67	-0.95	0.83	4.79	-5.38	7.94
-0.52	-0.97	0.55	2.32	7.24	-0.85
-0.40	-0.96	0.51	-0.13	17.41	-9.55
-0.33	-0.89	0.68	-2.43	19.49	-18.01
-0.23	-0.79	0.87	-4.52	16.77	-26.12
-0.07	-0.66	0.86	-6.52	16.04	-33.34
0.10	-0.53	0.73	-8.30	18.89	-39.54
0.24	-0.43	0.68	-9.81	20.45	-44.47
0.33	-0.31	0.75	-10.78	16.77	-47.58
0.42	-0.17	0.82	-11.38	11.46	-49.25
0.56	0.00	0.81	-11.85	10.33	-49.86
0.69	0.20	0.75	-12.25	13.84	-49.23
0.74	0.40	0.78	-12.59	16.54	-47.17
0.72	0.57	0.90	-12.43	13.65	-43.11
0.67	0.70	0.99	-11.56	7.36	-37.08
0.67	0.78	0.96	-10.10	3.88	-29.77
0.69	0.86	0.91	-7.91	4.95	-21.34
0.66	0.92	0.97	-5.18	5.44	-12.01
0.54	0.95	1.16	-2.26	0.80	-2.33
0.40	0.97	1.30	0.28	-6.59	7.18
0.31	0.93	1.29	2.62	-10.68	16.31
0.25	0.84	1.19	5.14	-9.45	25.91
0.14	0.72	1.17	7.20	-8.59	33.47
-0.02	0.60	1.27	8.88	-12.32	39.84
-0.15	0.47	1.36	9.98	-17.05	44.43
-0.22	0.35	1.30	10.42	-16.47	47.41
-0.26	0.25	1.21	10.56	-11.54	48.95
-0.36	0.12	1.23	10.51	-9.93	49.20
-0.54	-0.05	1.34	10.70	-15.61	48.23
-0.69	-0.23	1.40	10.94	-23.90	46.34
-0.73	-0.40	1.26	10.97	-25.80	43.29
-0.70	-0.57	1.05	10.56	-19.32	38.66
-0.70	-0.70	0.96	9.80	-11.58	32.69
-0.75	-0.79	1.05	8.80	-9.02	25.90
-0.78	-0.86	1.11	7.45	-9.38	18.36
-0.72	-0.94	0.97	5.57	-6.13	10.13
-0.58	-0.98	0.70	3.12	3.55	1.36
-0.42	-0.99	0.53	0.65	14.34	-7.49
-0.33	-0.94	0.60	-1.68	19.20	-15.92
-0.25	-0.84	0.79	-3.94	17.55	-24.03
-0.14	-0.70	0.87	-6.30	15.24	-31.80
0.04	-0.57	0.81	-8.19	16.68	-38.64
